Row,Node ID,PM2.5,PM10,CO,NH3,NO2,Ozone,CO2,VOC,Smoke
54,NODE001,137.14,204.9,7.49,3.49,92.81,48.37,696.79,22.83,16.57
55,NODE001,136.46,203.85,7.47,3.49,92.62,48.41,695.74,22.79,16.52
56,NODE001,135.98,202.9,7.46,3.5,92.26,48.44,696.02,22.68,16.45
57,NODE001,135.25,202.31,7.46,3.49,92.11,48.38,696.08,22.59,16.38
58,NODE001,134.9,201.22,7.43,3.5,91.79,48.43,696.84,22.45,16.28
59,NODE001,134.11,200.59,7.41,3.5,91.59,48.43,696.94,22.4,16.18
60,NODE001,133.71,199.66,7.4,3.5,91.35,48.4,697.8,22.27,16.16
61,NODE001,133.06,198.62,7.37,3.5,91.13,48.43,696.94,22.14,16.11
62,NODE001,132.87,197.95,7.35,3.49,90.8,48.37,696.1,21.97,16.07
63,NODE001,132.69,197.32,7.34,3.48,90.7,48.35,697.37,21.91,16.02
64,NODE001,132.04,196.32,7.34,3.48,90.59,48.32,696.2,21.85,15.94
65,NODE001,131.65,195.56,7.35,3.47,90.47,48.33,697.23,21.73,15.9
66,NODE001,131.2,195.28,7.36,3.47,90.31,48.33,698.06,21.74,15.84
67,NODE001,130.9,194.44,7.33,3.46,89.95,48.31,698.42,21.63,15.78
68,NODE001,130.63,193.88,7.32,3.47,89.86,48.32,698.96,21.64,15.74
69,NODE001,130.35,193.7,7.32,3.47,89.57,48.27,699.75,21.58,15.69
70,NODE001,130.1,193.36,7.33,3.47,89.4,48.2,698.38,21.51,15.64
71,NODE001,129.5,193.25,7.33,3.47,89.39,48.27,698.96,21.41,15.57
72,NODE001,129.15,192.89,7.33,3.47,89.26,48.28,698.98,21.29,15.53
73,NODE001,128.94,192.71,7.31,3.47,89.03,48.34,699.96,21.25,15.51
74,NODE001,128.52,192.63,7.29,3.47,89.05,48.35,700.09,21.18,15.45
75,NODE001,128.39,192.27,7.29,3.47,88.91,48.4,699.9,21.17,15.4
76,NODE001,128.17,191.62,7.27,3.47,88.79,48.32,701.38,21.19,15.38
77,NODE001,128.09,191.21,7.27,3.47,88.58,48.36,702.77,21.1,15.37
78,NODE001,128.07,190.81,7.27,3.48,88.38,48.4,702.4,21.12,15.35
79,NODE001,127.66,190.27,7.26,3.49,88.25,48.32,702.42,21.05,15.35
80,NODE001,127.38,189.77,7.24,3.49,88.16,48.27,703.15,20.94,15.36
81,NODE001,127.32,189.34,7.24,3.5,88.21,48.26,701.64,20.9,15.35
82,NODE001,127.3,188.96,7.23,3.5,88.17,48.23,702.03,20.81,15.33
83,NODE001,126.97,188.81,7.23,3.51,88.17,48.28,701.59,20.75,15.34
84,NODE001,126.96,188.14,7.2,3.51,88.2,48.35,702.27,20.71,15.29
85,NODE001,126.96,187.82,7.2,3.52,87.94,48.38,701.56,20.66,15.24
86,NODE001,126.77,187.79,7.18,3.51,87.96,48.39,700.72,20.7,15.2
87,NODE001,126.4,187.33,7.15,3.51,87.99,48.4,699.66,20.66,15.17
88,NODE001,126.28,187.03,7.14,3.52,87.78,48.36,699.63,20.59,15.17
89,NODE001,126.37,186.63,7.15,3.52,87.61,48.36,700.2,20.61,15.12
90,NODE001,126.16,186.74,7.13,3.53,87.56,48.32,700.6,20.6,15.13
91,NODE001,125.06,185.39,7.09,3.51,86.72,48.04,696.8,20.39,14.95
92,NODE001,123.79,184.02,7.02,3.49,85.88,47.87,693.42,20.24,14.79
93,NODE001,122.88,182.5,6.99,3.47,85.0,47.58,691.47,19.98,14.64
94,NODE001,121.95,181.43,6.96,3.46,84.18,47.4,686.76,19.78,14.45
95,NODE001,121.03,180.09,6.92,3.45,83.29,47.14,682.26,19.65,14.28
96,NODE001,119.87,178.39,6.89,3.44,82.51,46.92,678.29,19.54,14.09
97,NODE001,118.68,177.41,6.83,3.42,81.88,46.76,676.9,19.34,13.95
98,NODE001,117.73,175.85,6.79,3.4,81.37,46.5,673.83,19.16,13.84
99,NODE001,116.63,174.81,6.75,3.4,80.69,46.3,670.35,18.93,13.72
100,NODE001,115.92,173.78,6.72,3.37,80.17,46.09,666.81,18.79,13.53
101,NODE001,114.95,172.45,6.7,3.35,79.46,45.99,663.05,18.69,13.35
102,NODE001,114.06,171.14,6.67,3.33,78.74,45.88,660.14,18.52,13.18
103,NODE001,113.49,170.17,6.64,3.32,78.29,45.72,656.96,18.38,13.1
104,NODE001,112.97,169.51,6.61,3.3,77.93,45.5,655.02,18.23,13.0
105,NODE001,112.55,168.23,6.56,3.29,77.28,45.33,653.62,18.1,12.86
106,NODE001,111.91,167.32,6.53,3.27,76.87,45.25,652.33,18.02,12.77
107,NODE001,111.26,166.26,6.5,3.26,76.39,45.06,650.41,17.93,12.64
108,NODE001,110.91,165.11,6.48,3.24,75.81,44.97,649.73,17.82,12.55
109,NODE001,110.22,164.05,6.45,3.24,75.48,44.91,648.81,17.78,12.45
110,NODE001,109.71,163.11,6.43,3.22,74.94,44.85,646.86,17.71,12.36
111,NODE001,109.38,162.82,6.42,3.21,74.61,44.66,646.67,17.66,12.25
112,NODE001,108.97,162.0,6.39,3.2,74.36,44.57,644.9,17.49,12.17
113,NODE001,108.61,161.14,6.36,3.18,73.96,44.5,644.34,17.41,12.04
114,NODE001,107.91,160.64,6.35,3.17,73.67,44.4,642.79,17.27,11.98
115,NODE001,107.4,159.89,6.33,3.17,73.39,44.23,641.17,17.2,11.86
116,NODE001,106.79,159.06,6.3,3.16,72.91,44.18,638.95,17.09,11.8
117,NODE001,106.56,158.79,6.26,3.16,72.46,44.01,639.05,17.06,11.74
118,NODE001,106.28,158.22,6.23,3.14,72.12,43.98,638.24,17.04,11.71
119,NODE001,106.08,157.54,6.21,3.14,71.81,43.87,636.63,16.93,11.61
120,NODE001,105.46,157.1,6.21,3.13,71.63,43.85,636.51,16.81,11.51
121,NODE001,105.15,156.87,6.2,3.12,71.47,43.77,636.22,16.78,11.44
122,NODE001,104.83,156.55,6.19,3.12,71.27,43.65,633.87,16.7,11.37
123,NODE001,104.22,156.15,6.17,3.11,70.89,43.63,631.65,16.69,11.35
124,NODE001,103.91,155.72,6.16,3.11,70.8,43.56,631.71,16.64,11.27
125,NODE001,103.39,154.99,6.13,3.12,70.53,43.53,630.86,16.53,11.2
126,NODE001,103.07,154.66,6.1,3.11,70.25,43.46,629.54,16.48,11.18
127,NODE001,102.54,154.0,6.1,3.1,70.13,43.42,629.97,16.48,11.12
128,NODE001,102.07,153.57,6.1,3.1,69.9,43.38,630.49,16.39,11.06
129,NODE001,102.03,153.41,6.1,3.1,69.78,43.33,630.11,16.32,11.0
130,NODE001,101.6,152.9,6.11,3.1,69.52,43.22,628.04,16.33,10.92
131,NODE001,101.59,152.94,6.08,3.09,69.44,43.11,626.94,16.22,10.92
132,NODE001,101.56,152.4,6.06,3.09,69.33,43.02,626.1,16.14,10.91
133,NODE001,101.37,152.0,6.07,3.08,69.29,42.96,626.8,16.17,10.87
134,NODE001,101.09,151.8,6.07,3.08,69.23,42.87,625.37,16.14,10.87
135,NODE001,100.66,151.85,6.08,3.08,69.16,42.8,625.98,16.04,10.83
136,NODE001,100.32,151.59,6.06,3.06,68.86,42.76,624.54,16.08,10.78
137,NODE001,100.41,151.65,6.06,3.07,68.6,42.7,624.95,16.07,10.72
138,NODE001,100.22,151.03,6.03,3.06,68.59,42.68,625.03,16.03,10.65
139,NODE001,99.94,150.48,6.02,3.06,68.44,42.59,625.65,16.0,10.57
140,NODE001,99.64,150.03,6.0,3.06,68.23,42.55,625.52,15.9,10.6
141,NODE001,99.52,149.88,6.02,3.06,68.08,42.53,625.3,15.94,10.55
142,NODE001,99.56,149.61,6.02,3.06,68.07,42.54,624.19,15.83,10.53
143,NODE001,99.23,149.7,6.01,3.06,68.0,42.57,622.31,15.84,10.51
144,NODE001,98.84,149.32,5.98,3.07,67.9,42.63,621.95,15.77,10.51
145,NODE001,98.65,149.42,5.99,3.06,67.68,42.58,622.64,15.77,10.53
146,NODE001,98.84,149.29,5.98,3.07,67.59,42.6,622.81,15.68,10.52
147,NODE001,98.76,149.03,5.96,3.07,67.44,42.6,622.08,15.68,10.48
148,NODE001,98.88,148.8,5.97,3.06,67.51,42.64,620.32,15.67,10.45
149,NODE001,98.89,149.06,5.95,3.06,67.52,42.54,618.61,15.69,10.42
150,NODE001,98.82,149.03,5.95,3.07,67.39,42.56,618.49,15.67,10.39
151,NODE001,97.65,147.29,5.89,3.05,66.6,42.27,614.23,15.4,10.21
152,NODE001,96.54,146.26,5.82,3.02,65.98,41.97,612.06,15.18,10.0
153,NODE001,95.82,144.8,5.75,2.99,65.29,41.76,609.83,15.01,9.88
154,NODE001,95.09,143.54,5.67,2.96,64.5,41.53,605.22,14.81,9.72
155,NODE001,94.25,142.42,5.6,2.94,64.02,41.31,602.29,14.66,9.6
156,NODE001,93.69,141.37,5.54,2.93,63.34,41.12,600.23,14.5,9.42
157,NODE001,92.83,140.57,5.47,2.9,62.63,40.82,596.89,14.35,9.27
158,NODE001,92.29,139.76,5.41,2.89,62.07,40.52,593.63,14.18,9.14
159,NODE001,91.79,138.42,5.37,2.88,61.56,40.36,591.27,14.07,8.97
160,NODE001,91.13,137.47,5.33,2.87,61.0,40.17,588.81,13.93,8.83
161,NODE001,90.41,136.75,5.29,2.85,60.36,39.89,586.28,13.77,8.69
162,NODE001,89.61,135.98,5.25,2.84,60.04,39.63,583.64,13.63,8.56
163,NODE001,88.82,134.87,5.2,2.82,59.53,39.47,580.74,13.54,8.42
164,NODE001,88.24,133.86,5.17,2.81,59.09,39.29,578.14,13.32,8.37
165,NODE001,87.92,132.81,5.12,2.79,58.66,39.18,576.67,13.18,8.28
166,NODE001,87.29,132.33,5.09,2.78,58.2,39.0,575.02,13.01,8.19
167,NODE001,86.73,131.78,5.05,2.78,57.87,38.77,574.64,12.87,8.14
168,NODE001,86.46,131.24,5.0,2.77,57.49,38.55,571.77,12.73,8.05
169,NODE001,85.99,130.53,4.96,2.76,57.01,38.49,570.82,12.59,7.95
170,NODE001,85.5,130.01,4.93,2.76,56.63,38.38,570.62,12.5,7.9
171,NODE001,85.13,128.96,4.9,2.76,56.39,38.28,569.23,12.43,7.83
172,NODE001,84.73,128.43,4.88,2.74,56.13,38.08,569.01,12.27,7.71
173,NODE001,84.06,127.97,4.85,2.74,55.96,38.01,568.15,12.11,7.61
174,NODE001,83.52,127.51,4.83,2.72,55.55,37.96,566.15,12.0,7.57
175,NODE001,83.2,127.1,4.8,2.71,55.18,37.85,563.88,12.0,7.49
176,NODE001,82.62,126.71,4.77,2.7,55.05,37.78,561.85,11.86,7.45
177,NODE001,82.54,126.42,4.77,2.69,54.71,37.64,561.22,11.76,7.38
178,NODE001,82.15,125.66,4.75,2.69,54.52,37.48,560.31,11.7,7.3
179,NODE001,81.82,125.27,4.71,2.69,54.35,37.31,559.91,11.56,7.25
180,NODE001,81.42,125.14,4.7,2.68,54.01,37.29,558.18,11.52,7.24
181,NODE001,81.13,124.69,4.69,2.68,53.92,37.15,558.2,11.41,7.24
182,NODE001,80.76,124.23,4.69,2.68,53.84,37.12,555.6,11.36,7.15
183,NODE001,80.33,124.18,4.67,2.67,53.77,37.1,554.48,11.26,7.06
184,NODE001,80.02,123.55,4.64,2.67,53.65,37.02,554.27,11.15,7.06
185,NODE001,79.95,123.15,4.61,2.67,53.33,36.88,552.77,11.07,6.99
186,NODE001,79.83,123.12,4.58,2.67,52.97,36.83,552.44,10.96,6.91
187,NODE001,79.51,122.73,4.58,2.66,52.73,36.7,552.79,10.88,6.89
188,NODE001,79.04,122.07,4.58,2.66,52.52,36.64,551.79,10.85,6.87
189,NODE001,78.66,121.92,4.58,2.64,52.34,36.61,549.65,10.83,6.79
190,NODE001,78.44,121.63,4.55,2.63,52.19,36.48,547.98,10.81,6.72
191,NODE001,78.42,121.26,4.53,2.63,51.89,36.42,548.19,10.81,6.68
192,NODE001,78.36,121.0,4.5,2.62,51.61,36.44,548.76,10.71,6.69
193,NODE001,78.1,120.91,4.5,2.63,51.52,36.37,549.49,10.67,6.7
194,NODE001,77.83,120.75,4.5,2.62,51.45,36.29,547.75,10.64,6.68
195,NODE001,77.48,120.05,4.46,2.61,51.38,36.24,547.13,10.67,6.63
196,NODE001,77.18,120.13,4.46,2.6,51.36,36.18,547.24,10.71,6.55
197,NODE001,76.78,119.48,4.46,2.6,51.1,36.17,546.26,10.63,6.5
198,NODE001,76.38,119.23,4.44,2.6,51.06,36.1,545.91,10.64,6.46
199,NODE001,76.04,119.12,4.42,2.59,50.81,36.12,546.41,10.68,6.46
200,NODE001,75.92,119.27,4.43,2.59,50.81,36.05,545.5,10.59,6.43
201,NODE001,75.8,119.3,4.41,2.59,50.81,36.07,545.07,10.64,6.42
202,NODE001,75.54,118.82,4.41,2.6,50.83,35.97,545.14,10.57,6.38
203,NODE001,75.51,118.9,4.39,2.6,50.8,35.94,544.47,10.61,6.34
204,NODE001,75.13,119.02,4.4,2.59,50.87,35.9,543.12,10.6,6.3
205,NODE001,75.09,119.01,4.38,2.59,50.73,35.82,542.63,10.57,6.25
206,NODE001,75.0,119.05,4.39,2.58,50.6,35.8,541.29,10.49,6.22
207,NODE001,74.97,118.76,4.37,2.57,50.47,35.82,540.84,10.5,6.23
208,NODE001,75.1,118.91,4.37,2.57,50.28,35.84,539.41,10.51,6.21
209,NODE001,75.05,118.8,4.35,2.56,50.32,35.87,539.54,10.54,6.2
210,NODE001,74.82,118.74,4.32,2.56,50.2,35.86,539.66,10.53,6.19
211,NODE001,74.46,118.56,4.3,2.55,50.05,35.9,537.82,10.56,6.2
212,NODE001,74.66,118.04,4.28,2.54,49.88,35.87,538.46,10.5,6.18
213,NODE001,74.54,117.9,4.29,2.54,49.88,35.89,538.58,10.54,6.2
214,NODE001,74.42,117.75,4.27,2.53,49.72,35.85,538.04,10.56,6.2
215,NODE001,74.13,117.59,4.25,2.52,49.78,35.88,537.64,10.47,6.15
216,NODE001,74.33,117.47,4.23,2.53,49.67,35.92,537.6,10.49,6.16
217,NODE001,74.04,117.03,4.22,2.53,49.58,35.95,536.79,10.51,6.12
218,NODE001,74.14,116.88,4.24,2.52,49.51,35.96,536.04,10.53,6.16
219,NODE001,74.27,116.36,4.23,2.53,49.46,35.9,537.12,10.5,6.17
220,NODE001,73.98,116.33,4.24,2.53,49.28,35.81,537.47,10.5,6.19
221,NODE001,73.71,115.81,4.23,2.53,49.17,35.72,536.24,10.47,6.19
222,NODE001,73.41,115.59,4.21,2.53,49.08,35.67,535.36,10.44,6.14
223,NODE001,73.65,115.88,4.21,2.52,49.01,35.59,534.55,10.42,6.09
224,NODE001,73.58,115.76,4.2,2.52,48.9,35.58,534.65,10.35,6.05
225,NODE001,73.84,115.53,4.2,2.52,48.82,35.53,535.41,10.4,6.09
226,NODE001,73.71,115.8,4.19,2.52,48.96,35.59,534.57,10.41,6.09
227,NODE001,73.54,115.59,4.2,2.52,48.81,35.57,534.66,10.4,6.1
228,NODE001,73.8,115.47,4.21,2.51,48.72,35.58,535.43,10.43,6.09
229,NODE001,73.85,115.17,4.22,2.52,48.8,35.49,536.69,10.41,6.07
230,NODE001,74.08,115.25,4.22,2.52,48.74,35.53,536.53,10.42,6.03
231,NODE001,74.14,115.06,4.22,2.51,48.88,35.54,535.97,10.44,6.08
232,NODE001,73.81,114.79,4.22,2.51,48.89,35.53,535.57,10.41,6.1
233,NODE001,73.79,114.6,4.2,2.5,48.84,35.58,534.19,10.46,6.06
234,NODE001,73.74,114.32,4.2,2.5,48.8,35.59,533.48,10.41,6.09
235,NODE001,73.93,114.39,4.21,2.5,48.95,35.53,532.37,10.34,6.09
236,NODE001,73.75,114.27,4.19,2.5,48.9,35.43,532.61,10.28,6.1
237,NODE001,73.85,113.99,4.21,2.51,48.74,35.35,533.62,10.22,6.08
238,NODE001,73.68,114.25,4.21,2.51,48.75,35.35,533.74,10.18,6.11
239,NODE001,73.85,114.38,4.2,2.51,48.6,35.28,532.44,10.15,6.07
240,NODE001,73.83,114.27,4.18,2.51,48.49,35.29,532.93,10.16,6.12
241,NODE001,75.73,116.66,4.29,2.55,49.82,35.78,538.14,10.5,6.5
242,NODE001,77.55,119.24,4.4,2.58,51.35,36.26,543.36,10.8,6.87
243,NODE001,79.16,121.75,4.5,2.62,52.79,36.78,549.78,11.11,7.16
244,NODE001,81.04,124.02,4.61,2.64,54.17,37.23,557.25,11.4,7.5
245,NODE001,82.53,126.71,4.7,2.68,55.52,37.65,564.45,11.79,7.78
246,NODE001,84.13,128.77,4.8,2.71,56.6,38.01,568.99,12.07,8.02
247,NODE001,85.48,130.9,4.88,2.75,57.69,38.37,575.3,12.47,8.32
248,NODE001,87.19,133.15,4.98,2.79,58.91,38.7,581.39,12.73,8.61
249,NODE001,88.71,135.21,5.06,2.82,59.9,39.06,585.99,13.04,8.9
250,NODE001,90.02,136.88,5.16,2.84,61.06,39.39,589.06,13.36,9.17
251,NODE001,91.25,138.78,5.23,2.86,62.05,39.69,593.28,13.58,9.38
252,NODE001,92.35,140.54,5.3,2.88,62.93,40.05,596.2,13.77,9.63
253,NODE001,93.28,142.46,5.37,2.9,63.98,40.32,600.92,13.96,9.86
254,NODE001,94.66,143.83,5.44,2.92,64.79,40.69,603.88,14.19,10.05
255,NODE001,95.56,145.45,5.51,2.93,65.61,40.92,606.9,14.45,10.2
256,NODE001,96.78,147.27,5.57,2.95,66.26,41.19,611.32,14.61,10.37
257,NODE001,97.54,148.85,5.63,2.96,67.18,41.4,614.95,14.75,10.57
258,NODE001,98.62,150.25,5.67,2.98,67.97,41.72,617.12,14.89,10.77
259,NODE001,99.46,151.86,5.72,3.0,68.6,41.91,620.59,15.11,10.95
260,NODE001,100.44,153.31,5.78,3.01,69.27,42.15,624.51,15.27,11.07
261,NODE001,101.55,154.43,5.81,3.03,69.95,42.39,628.96,15.54,11.27
262,NODE001,102.55,155.55,5.85,3.05,70.65,42.69,632.62,15.64,11.38
263,NODE001,103.02,156.23,5.91,3.07,71.28,42.9,635.06,15.85,11.48
264,NODE001,103.82,157.05,5.95,3.09,71.75,43.16,637.77,16.0,11.63
265,NODE001,104.63,157.67,6.0,3.11,72.41,43.28,639.01,16.15,11.76
266,NODE001,105.18,158.81,6.05,3.12,73.0,43.5,640.44,16.37,11.9
267,NODE001,105.95,159.44,6.07,3.14,73.41,43.74,643.64,16.44,12.05
268,NODE001,106.31,160.48,6.11,3.14,73.88,43.89,645.89,16.6,12.16
269,NODE001,106.66,161.37,6.15,3.15,74.34,43.98,649.15,16.69,12.27
270,NODE001,107.04,162.51,6.2,3.17,74.92,44.18,650.94,16.8,12.37
271,NODE001,107.47,162.93,6.23,3.18,75.47,44.28,653.81,17.0,12.52
272,NODE001,108.0,163.48,6.27,3.19,75.88,44.35,654.76,17.13,12.6
273,NODE001,108.51,164.27,6.3,3.21,76.16,44.56,657.35,17.21,12.64
274,NODE001,108.86,164.82,6.34,3.23,76.68,44.62,659.53,17.37,12.76
275,NODE001,109.37,165.27,6.37,3.23,77.19,44.79,659.93,17.55,12.89
276,NODE001,109.97,165.81,6.41,3.23,77.39,44.86,662.49,17.58,12.98
277,NODE001,110.7,166.22,6.43,3.24,77.8,45.02,664.7,17.64,13.04
278,NODE001,110.94,167.04,6.45,3.24,78.0,45.13,665.83,17.74,13.16
279,NODE001,111.24,167.42,6.46,3.25,78.35,45.3,667.79,17.76,13.27
280,NODE001,111.39,167.77,6.48,3.26,78.69,45.37,670.55,17.77,13.33
281,NODE001,111.94,168.11,6.5,3.27,78.84,45.39,672.72,17.94,13.36
282,NODE001,112.23,168.74,6.52,3.28,79.02,45.55,672.37,17.95,13.47
283,NODE001,112.37,169.57,6.55,3.29,79.13,45.64,672.48,18.05,13.56
284,NODE001,112.44,170.18,6.56,3.29,79.27,45.7,674.73,18.05,13.63
285,NODE001,112.67,170.55,6.58,3.29,79.44,45.73,674.84,18.19,13.69
286,NODE001,113.2,171.22,6.62,3.3,79.63,45.83,675.8,18.33,13.74
287,NODE001,113.33,171.47,6.62,3.32,79.96,45.85,678.25,18.4,13.82
288,NODE001,113.93,171.54,6.64,3.32,80.28,46.0,677.78,18.54,13.84
289,NODE001,114.4,171.82,6.67,3.34,80.37,46.09,679.59,18.63,13.92
290,NODE001,114.79,172.55,6.68,3.34,80.47,46.25,681.55,18.69,13.95
291,NODE001,114.81,172.69,6.69,3.35,80.5,46.39,681.39,18.68,14.01
292,NODE001,115.27,172.89,6.68,3.36,80.84,46.49,683.18,18.79,14.1
293,NODE001,115.77,173.14,6.68,3.36,80.9,46.5,685.2,18.89,14.18
294,NODE001,115.8,173.84,6.7,3.38,81.17,46.52,686.06,18.88,14.19
295,NODE001,115.79,174.32,6.73,3.39,81.3,46.65,688.01,18.85,14.24
296,NODE001,116.29,174.37,6.74,3.4,81.35,46.75,687.7,18.97,14.23
297,NODE001,116.24,174.81,6.76,3.41,81.49,46.76,687.44,18.94,14.24
298,NODE001,116.14,174.98,6.78,3.43,81.77,46.81,687.58,18.99,14.23
299,NODE001,116.57,175.35,6.79,3.42,81.78,46.91,687.46,19.0,14.31
300,NODE001,116.56,175.49,6.81,3.43,82.05,46.89,688.25,19.06,14.33
301,NODE001,117.01,175.45,6.83,3.42,82.05,46.89,687.79,19.13,14.38
302,NODE001,117.04,175.51,6.83,3.42,82.21,46.99,687.24,19.14,14.4
303,NODE001,117.3,175.82,6.82,3.41,82.23,46.99,686.49,19.23,14.4
304,NODE001,117.46,176.16,6.81,3.42,82.25,47.1,686.64,19.26,14.4
305,NODE001,117.44,176.18,6.8,3.42,82.43,47.06,686.71,19.29,14.47
306,NODE001,117.63,176.66,6.82,3.43,82.56,47.16,687.16,19.38,14.49
307,NODE001,118.01,177.01,6.83,3.44,82.77,47.22,688.04,19.35,14.54
308,NODE001,118.43,177.56,6.85,3.43,82.85,47.33,688.32,19.45,14.57
309,NODE001,118.4,178.04,6.87,3.43,82.91,47.34,688.27,19.44,14.58
310,NODE001,118.69,178.26,6.88,3.43,82.98,47.31,689.0,19.5,14.64
311,NODE001,118.83,178.06,6.88,3.43,83.03,47.33,689.09,19.52,14.67
312,NODE001,118.79,177.91,6.89,3.44,82.97,47.42,689.02,19.5,14.71
313,NODE001,119.13,177.66,6.9,3.44,82.99,47.44,690.05,19.45,14.76
314,NODE001,119.5,177.75,6.92,3.43,83.06,47.48,689.51,19.43,14.8
315,NODE001,119.72,178.19,6.94,3.44,83.04,47.47,689.95,19.39,14.84
316,NODE001,119.5,178.06,6.95,3.45,83.05,47.49,691.61,19.45,14.82
317,NODE001,119.57,178.3,6.94,3.44,83.1,47.52,690.97,19.53,14.84
318,NODE001,119.44,178.73,6.95,3.44,83.12,47.52,690.32,19.56,14.89
319,NODE001,119.6,178.98,6.94,3.45,83.05,47.59,691.51,19.5,14.94
320,NODE001,119.73,178.67,6.94,3.45,83.08,47.68,692.28,19.51,14.93
321,NODE001,119.64,178.75,6.95,3.46,83.14,47.63,692.63,19.55,14.97
322,NODE001,119.79,178.94,6.94,3.46,83.09,47.72,693.34,19.63,14.94
323,NODE001,120.08,178.87,6.93,3.46,83.31,47.78,694.52,19.66,14.96
