Row,Node ID,PM2.5,PM10,CO,NH3,NO2,Ozone,CO2,VOC,Smoke
28,NODE006,22.3,34.54,0.83,1.09,16.29,24.03,433.82,2.85,1.07
29,NODE006,22.39,34.34,0.83,1.1,16.27,24.06,434.06,2.87,1.08
30,NODE006,22.45,34.38,0.82,1.09,16.32,24.08,434.34,2.9,1.08
31,NODE006,22.55,34.3,0.82,1.09,16.33,24.09,434.39,2.89,1.09
32,NODE006,22.52,34.46,0.82,1.09,16.22,24.06,434.96,2.91,1.11
33,NODE006,22.54,34.61,0.82,1.09,16.18,24.05,435.61,2.91,1.1
34,NODE006,22.44,34.66,0.81,1.09,16.26,24.04,435.55,2.89,1.08
35,NODE006,22.44,34.46,0.81,1.09,16.26,24.01,436.24,2.86,1.09
36,NODE006,22.56,34.27,0.82,1.09,16.19,24.02,435.53,2.85,1.08
37,NODE006,22.47,34.43,0.82,1.1,16.16,24.02,435.68,2.85,1.09
38,NODE006,22.41,34.36,0.83,1.1,16.16,24.06,435.39,2.82,1.1
39,NODE006,22.59,34.52,0.83,1.1,16.23,24.01,435.65,2.81,1.09
40,NODE006,22.64,34.35,0.83,1.1,16.16,24.03,436.06,2.82,1.08
41,NODE006,22.67,34.15,0.83,1.09,16.12,24.04,435.23,2.82,1.07
42,NODE006,22.71,34.27,0.82,1.09,16.11,23.99,434.61,2.82,1.08
43,NODE006,22.84,34.3,0.83,1.09,16.18,23.99,434.42,2.82,1.08
44,NODE006,22.88,34.49,0.82,1.09,16.13,24.0,434.46,2.8,1.08
45,NODE006,23.02,34.34,0.83,1.09,16.08,23.96,434.02,2.77,1.07
46,NODE006,23.03,34.34,0.84,1.09,16.14,23.98,433.78,2.78,1.07
47,NODE006,23.05,34.55,0.84,1.1,16.07,24.01,433.18,2.8,1.07
48,NODE006,22.97,34.33,0.84,1.1,16.08,23.98,433.27,2.8,1.09
49,NODE006,23.1,34.15,0.84,1.09,16.1,23.97,433.36,2.79,1.09
50,NODE006,23.07,34.11,0.84,1.09,16.21,23.96,433.46,2.78,1.08
51,NODE006,23.07,34.23,0.84,1.09,16.29,23.98,433.65,2.8,1.07
52,NODE006,23.09,34.23,0.84,1.09,16.39,24.03,433.36,2.78,1.08
53,NODE006,23.21,34.44,0.85,1.09,16.31,24.04,432.7,2.79,1.07
54,NODE006,23.09,34.37,0.85,1.09,16.24,24.06,433.31,2.78,1.07
55,NODE006,22.93,34.5,0.86,1.09,16.16,24.09,433.22,2.77,1.08
56,NODE006,23.0,34.56,0.86,1.09,16.19,24.11,432.58,2.79,1.1
57,NODE006,22.94,34.41,0.86,1.09,16.08,24.07,432.31,2.8,1.1
58,NODE006,22.77,34.33,0.86,1.08,16.06,24.1,433.15,2.82,1.11
59,NODE006,22.7,34.2,0.86,1.09,16.07,24.11,433.11,2.82,1.13
60,NODE006,22.53,34.4,0.86,1.08,16.1,24.14,433.45,2.84,1.13
61,NODE006,22.46,34.19,0.86,1.08,16.08,24.17,433.65,2.83,1.11
62,NODE006,22.33,34.26,0.86,1.09,16.01,24.21,433.88,2.82,1.12
63,NODE006,22.39,34.47,0.86,1.09,15.96,24.2,433.8,2.81,1.14
64,NODE006,22.47,34.32,0.86,1.09,15.97,24.18,433.98,2.81,1.13
65,NODE006,22.53,34.3,0.86,1.09,15.96,24.22,433.5,2.82,1.12
66,NODE006,22.7,34.22,0.86,1.09,16.08,24.23,434.24,2.81,1.14
67,NODE006,22.66,34.15,0.86,1.09,16.11,24.26,434.49,2.79,1.14
68,NODE006,22.52,34.28,0.86,1.1,16.18,24.27,434.45,2.82,1.13
69,NODE006,22.69,34.5,0.86,1.09,16.08,24.28,434.58,2.85,1.11
70,NODE006,22.64,34.47,0.85,1.1,16.07,24.31,434.01,2.84,1.12
71,NODE006,22.69,34.4,0.85,1.09,15.98,24.34,433.31,2.83,1.11
72,NODE006,22.57,34.22,0.85,1.09,15.91,24.3,432.77,2.85,1.12
73,NODE006,22.49,34.27,0.85,1.09,15.97,24.3,432.26,2.87,1.13
74,NODE006,22.6,34.19,0.85,1.1,15.88,24.26,432.88,2.88,1.12
75,NODE006,22.51,34.17,0.85,1.1,15.99,24.21,433.3,2.87,1.11
76,NODE006,22.55,34.33,0.85,1.09,15.99,24.15,433.84,2.86,1.12
77,NODE006,22.63,34.14,0.85,1.09,15.95,24.14,434.21,2.86,1.1
78,NODE006,22.53,34.34,0.85,1.09,15.88,24.1,433.96,2.83,1.11
79,NODE006,22.69,34.43,0.85,1.09,15.81,24.09,433.51,2.82,1.09
80,NODE006,22.6,34.39,0.86,1.1,15.92,24.13,433.44,2.85,1.1
81,NODE006,22.53,34.42,0.85,1.09,15.99,24.09,432.98,2.84,1.09
82,NODE006,22.57,34.25,0.85,1.1,16.08,24.08,433.11,2.86,1.08
83,NODE006,22.59,34.16,0.85,1.09,16.17,24.05,433.22,2.86,1.08
84,NODE006,22.58,34.36,0.86,1.09,16.14,24.07,433.24,2.83,1.08
85,NODE006,22.62,34.35,0.85,1.1,16.11,24.08,432.85,2.8,1.07
86,NODE006,22.62,34.3,0.85,1.1,16.02,24.06,432.94,2.82,1.05
87,NODE006,22.67,34.29,0.85,1.1,16.13,24.08,433.26,2.8,1.04
88,NODE006,22.55,34.37,0.86,1.1,16.16,24.11,433.84,2.78,1.03
89,NODE006,22.4,34.45,0.86,1.1,16.23,24.13,434.08,2.76,1.05
90,NODE006,22.28,34.45,0.86,1.1,16.17,24.15,433.56,2.78,1.05
91,NODE006,22.0,34.09,0.86,1.1,15.98,24.05,433.16,2.74,1.04
92,NODE006,21.74,34.08,0.84,1.1,15.81,23.97,432.16,2.7,1.03
93,NODE006,21.73,33.75,0.84,1.1,15.65,23.89,431.73,2.71,1.02
94,NODE006,21.55,33.46,0.83,1.09,15.63,23.85,431.0,2.69,1.02
95,NODE006,21.45,33.07,0.82,1.09,15.57,23.76,430.3,2.68,1.01
96,NODE006,21.48,33.11,0.81,1.09,15.57,23.73,429.92,2.67,0.99
97,NODE006,21.31,32.72,0.8,1.08,15.5,23.65,429.39,2.66,0.97
98,NODE006,21.05,32.37,0.79,1.08,15.37,23.53,429.96,2.65,0.95
99,NODE006,20.91,32.39,0.79,1.08,15.37,23.49,429.14,2.62,0.96
100,NODE006,20.74,32.31,0.79,1.07,15.38,23.47,429.45,2.63,0.95
101,NODE006,20.56,31.99,0.78,1.07,15.32,23.45,429.56,2.63,0.96
102,NODE006,20.51,31.84,0.77,1.07,15.28,23.42,429.56,2.63,0.94
103,NODE006,20.48,31.54,0.78,1.07,15.22,23.36,428.62,2.62,0.95
104,NODE006,20.45,31.26,0.77,1.06,15.05,23.34,429.04,2.63,0.95
105,NODE006,20.29,31.35,0.77,1.06,14.93,23.27,428.74,2.62,0.97
106,NODE006,20.13,31.45,0.76,1.06,14.83,23.17,429.36,2.64,0.95
107,NODE006,20.19,31.3,0.77,1.06,14.85,23.14,429.93,2.62,0.96
108,NODE006,20.13,31.35,0.76,1.05,14.84,23.07,429.02,2.62,0.95
109,NODE006,20.13,31.12,0.77,1.05,14.81,23.06,429.19,2.61,0.95
110,NODE006,20.04,31.05,0.76,1.05,14.8,23.0,429.73,2.6,0.94
111,NODE006,19.92,31.02,0.76,1.05,14.76,23.0,430.06,2.57,0.93
112,NODE006,19.7,30.97,0.76,1.04,14.69,22.98,430.26,2.57,0.93
113,NODE006,19.64,31.07,0.75,1.04,14.72,22.95,430.75,2.54,0.92
114,NODE006,19.76,31.19,0.74,1.04,14.7,22.93,429.94,2.54,0.92
115,NODE006,19.75,31.13,0.74,1.05,14.62,22.94,429.95,2.53,0.93
116,NODE006,19.56,30.87,0.74,1.05,14.59,22.92,430.54,2.53,0.94
117,NODE006,19.37,30.99,0.74,1.05,14.43,22.85,429.7,2.5,0.95
118,NODE006,19.17,31.02,0.74,1.05,14.42,22.79,430.31,2.52,0.94
119,NODE006,18.98,31.04,0.74,1.04,14.4,22.81,429.51,2.51,0.95
120,NODE006,18.93,30.8,0.73,1.04,14.41,22.79,429.2,2.53,0.97
121,NODE006,19.03,30.82,0.72,1.03,14.43,22.73,428.34,2.54,0.96
122,NODE006,18.87,30.8,0.72,1.04,14.4,22.73,427.71,2.52,0.95
123,NODE006,18.72,30.72,0.72,1.04,14.39,22.73,427.85,2.5,0.93
124,NODE006,18.73,30.68,0.72,1.04,14.33,22.71,427.07,2.52,0.92
125,NODE006,18.58,30.38,0.73,1.04,14.35,22.71,426.27,2.53,0.91
126,NODE006,18.58,30.13,0.73,1.03,14.4,22.68,426.28,2.53,0.89
127,NODE006,18.56,30.04,0.73,1.03,14.39,22.61,425.89,2.54,0.9
128,NODE006,18.56,30.13,0.74,1.03,14.31,22.56,425.87,2.56,0.91
129,NODE006,18.39,30.29,0.73,1.03,14.33,22.49,425.83,2.53,0.91
130,NODE006,18.46,30.33,0.72,1.03,14.28,22.5,426.18,2.53,0.91
131,NODE006,18.64,30.44,0.73,1.03,14.22,22.45,426.87,2.54,0.9
132,NODE006,18.62,30.34,0.72,1.03,14.2,22.47,426.42,2.52,0.89
133,NODE006,18.73,30.23,0.71,1.03,14.22,22.49,426.57,2.53,0.91
134,NODE006,18.62,30.32,0.71,1.03,14.26,22.48,426.89,2.51,0.89
135,NODE006,18.65,30.2,0.72,1.02,14.32,22.42,427.09,2.51,0.9
136,NODE006,18.72,30.18,0.72,1.03,14.22,22.41,427.17,2.48,0.91
137,NODE006,18.84,30.29,0.71,1.03,14.25,22.43,426.88,2.47,0.93
138,NODE006,18.98,30.28,0.71,1.02,14.23,22.42,427.12,2.47,0.92
139,NODE006,19.05,30.38,0.71,1.02,14.09,22.45,427.69,2.48,0.91
140,NODE006,19.12,30.38,0.71,1.02,13.97,22.44,428.35,2.49,0.91
141,NODE006,19.09,30.38,0.71,1.01,14.01,22.45,428.07,2.51,0.91
142,NODE006,19.19,30.51,0.71,1.02,13.93,22.39,427.56,2.5,0.91
143,NODE006,19.33,30.57,0.71,1.01,13.99,22.33,427.52,2.52,0.91
144,NODE006,19.31,30.62,0.71,1.01,13.85,22.29,426.7,2.53,0.89
145,NODE006,19.22,30.55,0.72,1.01,13.93,22.27,426.42,2.5,0.89
146,NODE006,19.32,30.42,0.72,1.01,14.0,22.26,426.95,2.51,0.88
147,NODE006,19.17,30.32,0.72,1.01,13.88,22.25,426.62,2.48,0.86
148,NODE006,23.01,35.64,0.9,1.02,16.64,22.27,435.6,2.86,0.98
149,NODE006,22.75,35.51,0.88,1.02,16.51,22.23,434.73,2.82,0.98
150,NODE006,22.46,35.08,0.88,1.01,16.4,22.23,434.52,2.81,0.97
151,NODE006,22.18,34.47,0.86,1.01,16.07,22.15,433.14,2.76,0.96
152,NODE006,21.96,33.93,0.85,1.0,15.83,22.02,431.76,2.75,0.93
153,NODE006,21.52,33.42,0.83,1.0,15.61,21.92,431.09,2.72,0.9
154,NODE006,21.0,33.06,0.82,0.99,15.43,21.83,430.54,2.67,0.91
155,NODE006,20.58,32.61,0.81,0.99,15.13,21.75,429.4,2.64,0.9
156,NODE006,20.26,31.93,0.79,0.99,14.88,21.61,429.39,2.61,0.87
157,NODE006,20.02,31.69,0.79,0.98,14.7,21.46,428.6,2.6,0.84
158,NODE006,19.82,31.28,0.78,0.98,14.57,21.37,427.38,2.56,0.83
159,NODE006,19.37,30.69,0.77,0.98,14.45,21.3,426.87,2.52,0.83
160,NODE006,18.94,30.28,0.75,0.98,14.34,21.19,426.27,2.5,0.82
161,NODE006,18.75,30.09,0.74,0.98,14.23,21.15,425.82,2.48,0.82
162,NODE006,18.5,29.68,0.73,0.98,13.94,21.09,425.58,2.44,0.81
163,NODE006,18.1,29.44,0.73,0.97,13.71,21.05,425.13,2.44,0.78
164,NODE006,17.82,29.09,0.72,0.96,13.55,20.97,424.84,2.41,0.76
165,NODE006,21.96,34.99,0.89,0.96,16.2,20.9,434.0,2.55,0.84
166,NODE006,21.45,34.23,0.87,0.96,15.91,20.79,433.38,2.55,0.83
167,NODE006,20.98,33.56,0.85,0.95,15.6,20.71,431.78,2.51,0.82
168,NODE006,20.72,32.92,0.83,0.95,15.31,20.68,430.94,2.47,0.83
169,NODE006,20.41,32.3,0.82,0.95,15.04,20.56,430.4,2.42,0.83
170,NODE006,20.08,31.87,0.81,0.95,14.87,20.46,429.3,2.39,0.82
171,NODE006,19.85,31.32,0.79,0.95,14.58,20.43,428.9,2.37,0.8
172,NODE006,19.72,30.88,0.77,0.94,14.41,20.36,427.8,2.36,0.81
173,NODE006,19.3,30.36,0.77,0.94,14.27,20.35,426.83,2.36,0.79
174,NODE006,18.97,29.85,0.75,0.93,14.02,20.33,425.63,2.33,0.77
175,NODE006,18.63,29.34,0.74,0.93,13.84,20.23,425.37,2.3,0.77
176,NODE006,18.22,28.87,0.72,0.93,13.61,20.2,424.85,2.29,0.75
177,NODE006,17.82,28.7,0.72,0.93,13.46,20.18,423.74,2.29,0.75
178,NODE006,17.72,28.44,0.71,0.93,13.28,20.1,422.99,2.24,0.75
179,NODE006,17.54,28.18,0.7,0.93,13.15,20.03,422.71,2.22,0.75
180,NODE006,17.41,27.7,0.69,0.93,13.03,20.02,421.82,2.21,0.75
181,NODE006,17.17,27.22,0.68,0.93,12.93,20.02,421.9,2.2,0.74
182,NODE006,16.94,27.03,0.68,0.93,12.87,19.94,420.71,2.18,0.72
183,NODE006,16.64,26.76,0.67,0.93,12.74,19.95,419.69,2.16,0.72
184,NODE006,16.46,26.3,0.67,0.93,12.55,19.91,419.61,2.18,0.72
185,NODE006,16.4,26.27,0.67,0.93,12.4,19.83,419.04,2.15,0.72
186,NODE006,16.2,25.85,0.67,0.93,12.35,19.84,418.98,2.14,0.7
187,NODE006,16.09,25.42,0.66,0.93,12.27,19.76,417.85,2.1,0.69
188,NODE006,15.85,25.04,0.66,0.93,12.16,19.69,417.28,2.07,0.68
189,NODE006,15.75,24.73,0.65,0.92,12.09,19.62,417.72,2.09,0.68
190,NODE006,15.69,24.38,0.64,0.92,12.08,19.62,417.58,2.06,0.68
191,NODE006,15.69,24.21,0.63,0.92,11.86,19.6,417.62,2.07,0.69
192,NODE006,15.69,23.95,0.63,0.93,11.72,19.53,417.8,2.06,0.69
193,NODE006,15.49,23.81,0.62,0.93,11.55,19.5,417.36,2.04,0.69
194,NODE006,15.23,23.66,0.62,0.93,11.38,19.48,416.91,2.03,0.67
195,NODE006,15.13,23.47,0.61,0.93,11.4,19.48,416.13,2.05,0.65
196,NODE006,15.08,23.5,0.6,0.92,11.24,19.45,415.33,2.07,0.66
197,NODE006,14.93,23.2,0.59,0.92,11.23,19.41,414.4,2.05,0.67
198,NODE006,14.79,23.03,0.6,0.92,11.05,19.38,413.96,2.05,0.68
199,NODE006,14.72,23.13,0.59,0.92,10.88,19.39,413.84,2.01,0.68
200,NODE006,14.77,23.19,0.59,0.92,10.83,19.36,413.28,1.98,0.68
201,NODE006,14.84,22.88,0.58,0.92,10.68,19.35,413.37,1.97,0.68
202,NODE006,14.88,22.89,0.57,0.92,10.7,19.37,413.75,1.95,0.67
203,NODE006,14.77,22.72,0.56,0.92,10.59,19.35,412.91,1.96,0.69
204,NODE006,14.63,22.51,0.55,0.92,10.58,19.33,412.86,1.93,0.67
205,NODE006,14.57,22.29,0.55,0.92,10.48,19.32,412.48,1.91,0.65
206,NODE006,14.66,22.24,0.55,0.92,10.42,19.27,413.04,1.92,0.67
207,NODE006,14.5,22.3,0.55,0.92,10.32,19.29,412.23,1.91,0.66
208,NODE006,14.49,22.34,0.55,0.92,10.3,19.24,411.93,1.92,0.65
209,NODE006,14.39,22.18,0.54,0.92,10.23,19.24,411.38,1.89,0.66
210,NODE006,14.38,22.31,0.54,0.91,10.22,19.2,411.05,1.89,0.67
211,NODE006,14.28,22.35,0.53,0.91,10.2,19.23,410.8,1.9,0.67
212,NODE006,14.2,22.07,0.52,0.91,10.26,19.26,410.93,1.88,0.64
213,NODE006,14.18,21.99,0.52,0.91,10.28,19.29,411.36,1.88,0.65
214,NODE006,14.19,21.93,0.52,0.91,10.13,19.3,411.48,1.89,0.66
215,NODE006,14.14,21.92,0.53,0.91,10.1,19.29,411.7,1.91,0.65
216,NODE006,14.25,21.99,0.53,0.91,10.18,19.3,411.73,1.93,0.64
217,NODE006,14.23,22.15,0.53,0.91,10.05,19.25,411.94,1.94,0.62
218,NODE006,14.1,22.04,0.52,0.91,10.07,19.2,411.62,1.97,0.61
219,NODE006,14.0,22.18,0.52,0.91,9.98,19.15,412.32,1.96,0.62
220,NODE006,14.04,22.03,0.53,0.91,10.05,19.15,412.93,1.95,0.61
221,NODE006,13.93,21.76,0.52,0.91,10.01,19.13,412.8,1.95,0.6
222,NODE006,13.72,21.56,0.52,0.91,10.04,19.09,412.09,1.97,0.59
223,NODE006,13.81,21.66,0.52,0.91,10.02,19.07,411.61,1.99,0.58
224,NODE006,13.84,21.68,0.52,0.9,9.98,19.05,411.24,2.01,0.6
225,NODE006,13.67,21.43,0.52,0.9,9.95,19.08,410.92,2.02,0.61
226,NODE006,13.56,21.57,0.52,0.89,9.98,19.07,410.4,2.04,0.61
227,NODE006,13.58,21.52,0.52,0.9,10.01,19.1,410.64,2.04,0.61
228,NODE006,13.67,21.32,0.52,0.9,9.88,19.15,409.82,2.05,0.63
229,NODE006,13.59,21.4,0.51,0.9,9.78,19.19,409.63,2.06,0.65
230,NODE006,13.69,21.48,0.51,0.9,9.73,19.17,408.97,2.05,0.63
231,NODE006,13.74,21.31,0.51,0.9,9.63,19.2,409.09,2.04,0.63
232,NODE006,13.72,21.4,0.5,0.9,9.51,19.17,408.35,2.06,0.62
233,NODE006,13.79,21.39,0.5,0.9,9.53,19.18,409.01,2.07,0.62
234,NODE006,13.67,21.38,0.49,0.9,9.61,19.15,409.8,2.05,0.62
235,NODE006,13.79,21.17,0.49,0.9,9.56,19.14,410.58,2.04,0.61
236,NODE006,13.71,21.29,0.49,0.9,9.64,19.12,410.01,2.03,0.6
237,NODE006,13.76,21.32,0.5,0.9,9.59,19.09,410.54,2.03,0.6
238,NODE006,13.62,21.15,0.49,0.9,9.63,19.1,410.86,2.01,0.61
239,NODE006,13.47,20.91,0.49,0.9,9.58,19.06,410.71,2.02,0.6
240,NODE006,13.34,21.0,0.5,0.9,9.57,19.06,410.03,2.03,0.59
241,NODE006,13.67,21.54,0.51,0.91,9.79,19.25,410.39,2.07,0.62
242,NODE006,13.86,21.93,0.52,0.92,10.01,19.43,411.34,2.09,0.62
243,NODE006,14.23,22.39,0.54,0.92,10.3,19.64,412.58,2.09,0.65
244,NODE006,14.46,22.74,0.54,0.93,10.44,19.8,414.01,2.14,0.66
245,NODE006,14.69,23.02,0.55,0.94,10.57,19.94,414.26,2.17,0.66
246,NODE006,14.93,23.45,0.55,0.94,10.87,20.06,415.82,2.21,0.69
247,NODE006,15.2,24.06,0.56,0.95,10.98,20.22,416.95,2.23,0.72
248,NODE006,15.41,24.52,0.57,0.96,11.12,20.41,417.14,2.24,0.75
249,NODE006,15.74,25.08,0.58,0.96,11.27,20.53,417.41,2.28,0.75
250,NODE006,15.98,25.26,0.59,0.97,11.56,20.66,417.96,2.32,0.78
251,NODE006,16.2,25.47,0.6,0.97,11.82,20.78,419.08,2.36,0.79
252,NODE006,16.44,26.01,0.61,0.97,12.03,20.94,419.97,2.39,0.81
253,NODE006,16.84,26.43,0.61,0.97,12.11,21.11,421.01,2.43,0.82
254,NODE006,17.07,26.73,0.63,0.98,12.34,21.25,420.97,2.46,0.85
255,NODE006,17.44,27.18,0.64,0.98,12.42,21.35,420.81,2.46,0.85
256,NODE006,17.55,27.63,0.65,0.98,12.46,21.5,420.71,2.48,0.87
257,NODE006,17.91,27.82,0.65,0.99,12.53,21.6,421.67,2.51,0.89
258,NODE006,18.26,27.9,0.65,1.0,12.79,21.66,422.46,2.54,0.91
259,NODE006,18.32,28.03,0.66,1.01,13.02,21.79,422.42,2.53,0.93
260,NODE006,18.55,28.51,0.66,1.01,13.21,21.88,423.61,2.54,0.93
261,NODE006,18.74,28.59,0.67,1.01,13.39,21.98,424.04,2.54,0.95
262,NODE006,18.87,28.93,0.68,1.01,13.54,22.08,424.68,2.58,0.97
263,NODE006,19.19,29.01,0.69,1.02,13.55,22.13,425.46,2.57,0.97
264,NODE006,19.48,29.24,0.7,1.02,13.56,22.21,426.21,2.61,0.99
265,NODE006,19.78,29.54,0.71,1.02,13.69,22.31,426.35,2.6,0.98
266,NODE006,20.06,29.61,0.71,1.02,13.78,22.42,427.18,2.61,0.98
267,NODE006,20.13,29.93,0.71,1.03,13.82,22.44,427.97,2.59,1.0
268,NODE006,20.2,30.14,0.72,1.03,13.93,22.51,428.42,2.6,1.02
269,NODE006,20.29,30.53,0.72,1.04,14.12,22.56,428.58,2.6,1.01
270,NODE006,20.39,30.52,0.73,1.04,14.28,22.63,428.52,2.59,1.0
271,NODE006,20.38,30.62,0.74,1.04,14.27,22.66,428.2,2.61,0.99
272,NODE006,20.36,30.93,0.75,1.04,14.43,22.71,428.67,2.64,0.98
273,NODE006,20.47,30.86,0.76,1.05,14.54,22.73,429.58,2.63,0.99
274,NODE006,20.57,30.83,0.76,1.05,14.55,22.81,429.04,2.64,1.01
275,NODE006,20.5,30.92,0.76,1.05,14.55,22.82,429.84,2.65,1.02
276,NODE006,20.75,31.28,0.77,1.05,14.63,22.85,429.85,2.68,1.03
277,NODE006,20.71,31.56,0.76,1.05,14.61,22.93,430.7,2.68,1.04
278,NODE006,20.67,31.55,0.76,1.05,14.71,22.94,430.26,2.71,1.04
279,NODE006,20.84,31.5,0.76,1.05,14.67,23.01,431.01,2.71,1.05
280,NODE006,20.84,31.64,0.76,1.05,14.81,23.01,431.07,2.73,1.05
281,NODE006,20.92,31.65,0.76,1.05,14.81,23.07,431.8,2.73,1.07
282,NODE006,20.93,31.85,0.76,1.05,14.97,23.08,432.67,2.75,1.08
283,NODE006,21.16,31.88,0.76,1.05,15.02,23.13,432.69,2.78,1.08
284,NODE006,21.07,31.87,0.77,1.05,15.15,23.12,433.19,2.76,1.06
285,NODE006,21.08,31.75,0.78,1.06,15.14,23.17,432.77,2.75,1.05
286,NODE006,21.1,31.89,0.77,1.06,15.19,23.2,432.88,2.73,1.07
287,NODE006,21.1,31.83,0.78,1.06,15.29,23.21,432.49,2.73,1.08
288,NODE006,21.0,31.97,0.78,1.07,15.39,23.22,431.96,2.71,1.09
289,NODE006,21.04,32.24,0.78,1.07,15.51,23.28,431.49,2.74,1.11
290,NODE006,21.23,32.55,0.78,1.07,15.44,23.33,432.07,2.72,1.09
291,NODE006,21.32,32.48,0.79,1.07,15.42,23.36,431.45,2.72,1.1
292,NODE006,21.55,32.47,0.79,1.07,15.56,23.42,431.8,2.7,1.09
293,NODE006,21.42,32.42,0.79,1.07,15.53,23.49,432.12,2.71,1.08
294,NODE006,21.35,32.39,0.8,1.07,15.57,23.47,431.98,2.72,1.09
295,NODE006,21.35,32.36,0.8,1.07,15.66,23.51,432.2,2.7,1.1
296,NODE006,21.48,32.27,0.8,1.06,15.76,23.51,432.54,2.7,1.1
297,NODE006,21.61,32.58,0.81,1.07,15.86,23.52,432.66,2.72,1.11
298,NODE006,21.67,32.67,0.82,1.07,15.96,23.57,433.37,2.7,1.1
299,NODE006,21.6,32.7,0.82,1.07,15.92,23.54,434.02,2.69,1.12
300,NODE006,21.58,32.98,0.81,1.07,15.93,23.53,434.49,2.71,1.1
301,NODE006,21.58,32.86,0.82,1.08,15.95,23.55,433.83,2.71,1.09
302,NODE006,21.78,32.77,0.81,1.08,15.91,23.61,434.46,2.74,1.1
303,NODE006,21.83,32.83,0.81,1.08,15.95,23.67,434.35,2.71,1.12
304,NODE006,21.75,32.76,0.81,1.08,15.86,23.65,433.86,2.72,1.11
305,NODE006,21.77,32.94,0.81,1.08,15.93,23.64,434.37,2.7,1.13
306,NODE006,21.64,32.9,0.81,1.08,16.02,23.62,435.0,2.68,1.13
307,NODE006,21.68,32.75,0.81,1.08,15.95,23.62,435.15,2.68,1.14
308,NODE006,21.64,32.76,0.81,1.08,16.01,23.67,435.7,2.68,1.13
309,NODE006,21.77,32.87,0.82,1.08,16.12,23.65,436.04,2.69,1.12
310,NODE006,21.87,32.8,0.82,1.09,16.12,23.62,435.67,2.68,1.14
311,NODE006,22.0,32.89,0.82,1.09,16.1,23.66,435.21,2.67,1.14
312,NODE006,22.16,32.97,0.82,1.09,16.08,23.67,434.42,2.65,1.14
313,NODE006,22.26,33.24,0.82,1.09,15.99,23.71,434.65,2.65,1.13
314,NODE006,22.34,33.3,0.82,1.09,16.08,23.76,434.42,2.66,1.13
315,NODE006,22.29,33.18,0.82,1.09,16.14,23.72,435.24,2.66,1.13
316,NODE006,22.36,33.3,0.83,1.09,16.16,23.77,434.89,2.67,1.14
317,NODE006,22.45,33.43,0.83,1.09,16.18,23.74,435.44,2.65,1.15
318,NODE006,22.4,33.49,0.83,1.09,16.2,23.77,435.58,2.65,1.15
319,NODE006,22.58,33.36,0.83,1.1,16.24,23.77,435.68,2.67,1.13
320,NODE006,22.54,33.21,0.83,1.1,16.14,23.78,436.07,2.69,1.13
321,NODE006,22.44,33.31,0.83,1.1,16.16,23.8,436.72,2.68,1.11
322,NODE006,22.42,33.55,0.82,1.1,16.24,23.8,437.25,2.71,1.12
323,NODE006,22.6,33.61,0.83,1.1,16.16,23.82,437.57,2.73,1.11
